timestamp,duid,power_MW
2025-10-31 03:35:00,BUTLERSG,7.0
2025-10-31 03:40:00,BUTLERSG,7.0
2025-10-31 03:45:00,BUTLERSG,7.0
2025-10-31 03:50:00,BUTLERSG,7.0
2025-10-31 03:55:00,BUTLERSG,7.0
2025-10-31 04:00:00,BUTLERSG,7.0
2025-10-31 04:05:00,BUTLERSG,6.9
2025-10-31 04:10:00,BUTLERSG,6.9
2025-10-31 04:15:00,BUTLERSG,7.0
2025-10-31 04:20:00,BUTLERSG,7.0
2025-10-31 04:25:00,BUTLERSG,7.0
2025-10-31 04:30:00,BUTLERSG,7.0
2025-10-31 04:35:00,BUTLERSG,7.0
2025-10-31 04:40:00,BUTLERSG,7.0
2025-10-31 04:45:00,BUTLERSG,7.0
2025-10-31 04:50:00,BUTLERSG,7.0
2025-10-31 04:55:00,BUTLERSG,7.0
2025-10-31 05:00:00,BUTLERSG,7.0
2025-10-31 05:05:00,BUTLERSG,7.0
2025-10-31 05:10:00,BUTLERSG,7.0
2025-10-31 05:15:00,BUTLERSG,7.0
2025-10-31 05:20:00,BUTLERSG,7.0
2025-10-31 05:25:00,BUTLERSG,7.0
2025-10-31 05:30:00,BUTLERSG,7.0
2025-10-31 05:35:00,BUTLERSG,7.0
2025-10-31 05:40:00,BUTLERSG,7.0
2025-10-31 05:45:00,BUTLERSG,7.0
2025-10-31 05:50:00,BUTLERSG,7.0
2025-10-31 05:55:00,BUTLERSG,7.0
2025-10-31 06:00:00,BUTLERSG,7.0
2025-10-31 06:05:00,BUTLERSG,7.0
2025-10-31 06:10:00,BUTLERSG,7.0
2025-10-31 06:15:00,BUTLERSG,7.0
2025-10-31 06:20:00,BUTLERSG,7.0
2025-10-31 06:25:00,BUTLERSG,7.0
2025-10-31 06:30:00,BUTLERSG,7.0
2025-10-31 06:35:00,BUTLERSG,7.0
2025-10-31 06:40:00,BUTLERSG,7.0
2025-10-31 06:45:00,BUTLERSG,7.0
2025-10-31 06:50:00,BUTLERSG,7.0
2025-10-31 06:55:00,BUTLERSG,7.0
2025-10-31 07:00:00,BUTLERSG,7.0
2025-10-31 07:05:00,BUTLERSG,7.0
2025-10-31 07:10:00,BUTLERSG,7.0
2025-10-31 07:15:00,BUTLERSG,6.9
2025-10-31 07:20:00,BUTLERSG,6.9
2025-10-31 07:25:00,BUTLERSG,6.9
2025-10-31 07:30:00,BUTLERSG,7.0
2025-10-31 07:35:00,BUTLERSG,7.0
2025-10-31 07:40:00,BUTLERSG,7.0
2025-10-31 07:45:00,BUTLERSG,7.0
2025-10-31 07:50:00,BUTLERSG,7.0
2025-10-31 07:55:00,BUTLERSG,7.0
2025-10-31 08:00:00,BUTLERSG,7.0
2025-10-31 08:05:00,BUTLERSG,7.0
2025-10-31 08:10:00,BUTLERSG,7.0
2025-10-31 08:15:00,BUTLERSG,7.0
2025-10-31 08:20:00,BUTLERSG,7.0
2025-10-31 08:25:00,BUTLERSG,7.0
2025-10-31 08:30:00,BUTLERSG,7.0
2025-10-31 08:35:00,BUTLERSG,7.0
2025-10-31 08:40:00,BUTLERSG,6.9
2025-10-31 08:45:00,BUTLERSG,7.0
2025-10-31 08:50:00,BUTLERSG,7.0
2025-10-31 08:55:00,BUTLERSG,7.0
2025-10-31 09:00:00,BUTLERSG,7.0
2025-10-31 09:05:00,BUTLERSG,7.0
2025-10-31 09:10:00,BUTLERSG,7.0
2025-10-31 09:15:00,BUTLERSG,7.0
2025-10-31 09:20:00,BUTLERSG,7.0
2025-10-31 09:25:00,BUTLERSG,6.9
2025-10-31 09:30:00,BUTLERSG,7.0
2025-10-31 09:35:00,BUTLERSG,7.0
2025-10-31 09:40:00,BUTLERSG,7.0
2025-10-31 09:45:00,BUTLERSG,7.0
2025-10-31 09:50:00,BUTLERSG,7.0
2025-10-31 09:55:00,BUTLERSG,7.0
2025-10-31 10:00:00,BUTLERSG,7.0
2025-10-31 10:05:00,BUTLERSG,7.0
2025-10-31 10:10:00,BUTLERSG,7.3
2025-10-31 10:15:00,BUTLERSG,7.0
2025-10-31 10:20:00,BUTLERSG,7.0
2025-10-31 10:25:00,BUTLERSG,7.0
2025-10-31 10:30:00,BUTLERSG,7.0
2025-10-31 10:35:00,BUTLERSG,6.9
2025-10-31 10:40:00,BUTLERSG,7.0
2025-10-31 10:45:00,BUTLERSG,7.0
2025-10-31 10:50:00,BUTLERSG,7.0
2025-10-31 10:55:00,BUTLERSG,7.0
2025-10-31 11:00:00,BUTLERSG,7.0
2025-10-31 11:05:00,BUTLERSG,7.0
2025-10-31 11:10:00,BUTLERSG,7.0
2025-10-31 11:15:00,BUTLERSG,7.0
2025-10-31 11:20:00,BUTLERSG,7.0
2025-10-31 11:25:00,BUTLERSG,7.0
2025-10-31 11:30:00,BUTLERSG,7.0
2025-10-31 11:35:00,BUTLERSG,7.0
2025-10-31 11:40:00,BUTLERSG,7.0
2025-10-31 11:45:00,BUTLERSG,7.0
2025-10-31 11:50:00,BUTLERSG,7.0
2025-10-31 11:55:00,BUTLERSG,7.0
2025-10-31 12:00:00,BUTLERSG,7.0
2025-10-31 12:05:00,BUTLERSG,7.0
2025-10-31 12:10:00,BUTLERSG,7.0
2025-10-31 12:15:00,BUTLERSG,7.0
2025-10-31 12:20:00,BUTLERSG,7.0
2025-10-31 12:25:00,BUTLERSG,7.0
2025-10-31 12:30:00,BUTLERSG,7.0
2025-10-31 12:35:00,BUTLERSG,7.0
2025-10-31 12:40:00,BUTLERSG,7.0
2025-10-31 12:45:00,BUTLERSG,7.0
2025-10-31 12:50:00,BUTLERSG,7.0
2025-10-31 12:55:00,BUTLERSG,7.0
2025-10-31 13:00:00,BUTLERSG,7.0
2025-10-31 13:05:00,BUTLERSG,7.0
2025-10-31 13:10:00,BUTLERSG,7.0
2025-10-31 13:15:00,BUTLERSG,7.0
2025-10-31 13:20:00,BUTLERSG,7.0
2025-10-31 13:25:00,BUTLERSG,7.1
2025-10-31 13:30:00,BUTLERSG,7.0
2025-10-31 13:35:00,BUTLERSG,7.0
2025-10-31 13:40:00,BUTLERSG,7.0
2025-10-31 13:45:00,BUTLERSG,7.0
2025-10-31 13:50:00,BUTLERSG,7.0
2025-10-31 13:55:00,BUTLERSG,7.0
2025-10-31 14:00:00,BUTLERSG,7.0
2025-10-31 14:05:00,BUTLERSG,7.0
2025-10-31 14:10:00,BUTLERSG,7.0
2025-10-31 14:15:00,BUTLERSG,7.0
2025-10-31 14:20:00,BUTLERSG,7.0
2025-10-31 14:25:00,BUTLERSG,7.0
2025-10-31 14:30:00,BUTLERSG,7.0
2025-10-31 14:35:00,BUTLERSG,7.0
2025-10-31 14:40:00,BUTLERSG,7.0
2025-10-31 14:45:00,BUTLERSG,7.0
2025-10-31 14:50:00,BUTLERSG,7.0
2025-10-31 14:55:00,BUTLERSG,7.0
2025-10-31 15:00:00,BUTLERSG,7.0
2025-10-31 15:05:00,BUTLERSG,7.0
2025-10-31 15:10:00,BUTLERSG,7.0
2025-10-31 15:15:00,BUTLERSG,7.0
2025-10-31 15:20:00,BUTLERSG,7.0
2025-10-31 15:25:00,BUTLERSG,7.0
2025-10-31 15:30:00,BUTLERSG,6.9
2025-10-31 15:35:00,BUTLERSG,7.0
2025-10-31 15:40:00,BUTLERSG,7.0
2025-10-31 15:45:00,BUTLERSG,7.0
2025-10-31 15:50:00,BUTLERSG,7.0
2025-10-31 15:55:00,BUTLERSG,7.0
2025-10-31 16:00:00,BUTLERSG,7.0
2025-10-31 16:05:00,BUTLERSG,7.0
2025-10-31 16:10:00,BUTLERSG,7.0
2025-10-31 16:15:00,BUTLERSG,7.0
2025-10-31 16:20:00,BUTLERSG,7.0
2025-10-31 16:25:00,BUTLERSG,7.0
2025-10-31 16:30:00,BUTLERSG,7.0
2025-10-31 16:35:00,BUTLERSG,7.0
2025-10-31 16:40:00,BUTLERSG,7.0
2025-10-31 16:45:00,BUTLERSG,7.0
2025-10-31 16:50:00,BUTLERSG,7.0
2025-10-31 16:55:00,BUTLERSG,7.0
2025-10-31 17:00:00,BUTLERSG,7.0
2025-10-31 17:05:00,BUTLERSG,7.0
2025-10-31 17:10:00,BUTLERSG,7.0
2025-10-31 17:15:00,BUTLERSG,7.0
2025-10-31 17:20:00,BUTLERSG,7.0
2025-10-31 17:25:00,BUTLERSG,7.0
2025-10-31 17:30:00,BUTLERSG,7.0
2025-10-31 17:35:00,BUTLERSG,7.0
2025-10-31 17:40:00,BUTLERSG,7.0
2025-10-31 17:45:00,BUTLERSG,7.0
2025-10-31 17:50:00,BUTLERSG,7.0
2025-10-31 17:55:00,BUTLERSG,7.0
2025-10-31 18:00:00,BUTLERSG,7.0
2025-10-31 18:05:00,BUTLERSG,7.0
2025-10-31 18:10:00,BUTLERSG,7.0
2025-10-31 18:15:00,BUTLERSG,7.0
2025-10-31 18:20:00,BUTLERSG,7.0
2025-10-31 18:25:00,BUTLERSG,7.0
2025-10-31 18:30:00,BUTLERSG,7.0
2025-10-31 18:35:00,BUTLERSG,7.0
2025-10-31 18:40:00,BUTLERSG,6.9
2025-10-31 18:45:00,BUTLERSG,7.0
2025-10-31 18:50:00,BUTLERSG,7.0
2025-10-31 18:55:00,BUTLERSG,7.0
2025-10-31 19:00:00,BUTLERSG,7.0
2025-10-31 19:05:00,BUTLERSG,7.0
2025-10-31 19:10:00,BUTLERSG,7.0
2025-10-31 19:15:00,BUTLERSG,7.0
2025-10-31 19:20:00,BUTLERSG,7.0
2025-10-31 19:25:00,BUTLERSG,7.0
2025-10-31 19:30:00,BUTLERSG,7.0
2025-10-31 19:35:00,BUTLERSG,7.0
2025-10-31 19:40:00,BUTLERSG,7.0
2025-10-31 19:45:00,BUTLERSG,7.0
2025-10-31 19:50:00,BUTLERSG,7.0
2025-10-31 19:55:00,BUTLERSG,7.0
2025-10-31 20:00:00,BUTLERSG,7.0
2025-10-31 20:05:00,BUTLERSG,7.0
2025-10-31 20:10:00,BUTLERSG,7.0
2025-10-31 20:15:00,BUTLERSG,7.0
2025-10-31 20:20:00,BUTLERSG,7.0
2025-10-31 20:25:00,BUTLERSG,7.0
2025-10-31 20:30:00,BUTLERSG,7.0
2025-10-31 20:35:00,BUTLERSG,7.0
2025-10-31 20:40:00,BUTLERSG,7.0
2025-10-31 20:45:00,BUTLERSG,7.0
2025-10-31 20:50:00,BUTLERSG,7.0
2025-10-31 20:55:00,BUTLERSG,7.0
2025-10-31 21:00:00,BUTLERSG,6.9
2025-10-31 21:05:00,BUTLERSG,7.0
2025-10-31 21:10:00,BUTLERSG,7.0
2025-10-31 21:15:00,BUTLERSG,7.0
2025-10-31 21:20:00,BUTLERSG,7.0
2025-10-31 21:25:00,BUTLERSG,7.0
2025-10-31 21:30:00,BUTLERSG,7.0
2025-10-31 21:35:00,BUTLERSG,7.0
2025-10-31 21:40:00,BUTLERSG,7.0
2025-10-31 21:45:00,BUTLERSG,7.0
2025-10-31 21:50:00,BUTLERSG,7.0
2025-10-31 21:55:00,BUTLERSG,7.0
2025-10-31 22:00:00,BUTLERSG,7.0
2025-10-31 22:05:00,BUTLERSG,7.0
2025-10-31 22:10:00,BUTLERSG,7.0
2025-10-31 22:15:00,BUTLERSG,7.0
2025-10-31 22:20:00,BUTLERSG,7.0
2025-10-31 22:25:00,BUTLERSG,7.0
2025-10-31 22:30:00,BUTLERSG,7.0
2025-10-31 22:35:00,BUTLERSG,7.0
2025-10-31 22:40:00,BUTLERSG,7.0
2025-10-31 22:45:00,BUTLERSG,7.0
2025-10-31 22:50:00,BUTLERSG,7.0
2025-10-31 22:55:00,BUTLERSG,7.0
2025-10-31 23:00:00,BUTLERSG,7.0
2025-10-31 23:05:00,BUTLERSG,7.0
2025-10-31 23:10:00,BUTLERSG,7.0
2025-10-31 23:15:00,BUTLERSG,7.0
2025-10-31 23:20:00,BUTLERSG,7.0
2025-10-31 23:25:00,BUTLERSG,7.0
2025-10-31 23:30:00,BUTLERSG,7.0
2025-10-31 23:35:00,BUTLERSG,7.0
2025-10-31 23:40:00,BUTLERSG,7.0
2025-10-31 00:00:00,CLUNY,9.200732
2025-10-31 00:05:00,CLUNY,9.200732
2025-10-31 00:10:00,CLUNY,9.139391
2025-10-31 00:15:00,CLUNY,9.234608
2025-10-31 00:20:00,CLUNY,9.196155
2025-10-31 00:25:00,CLUNY,9.100939
2025-10-31 00:30:00,CLUNY,9.176929
2025-10-31 00:35:00,CLUNY,9.196155
2025-10-31 00:40:00,CLUNY,8.977341
2025-10-31 00:45:00,CLUNY,8.967269
2025-10-31 00:50:00,CLUNY,9.210803
2025-10-31 00:55:00,CLUNY,9.024948
2025-10-31 01:00:00,CLUNY,9.001144
2025-10-31 01:05:00,CLUNY,9.034104
2025-10-31 01:10:00,CLUNY,8.991074
2025-10-31 01:15:00,CLUNY,9.0103
2025-10-31 01:20:00,CLUNY,8.981918
2025-10-31 01:25:00,CLUNY,9.038682
2025-10-31 01:30:00,CLUNY,8.948958
2025-10-31 01:35:00,CLUNY,9.181506
2025-10-31 01:40:00,CLUNY,8.839093
2025-10-31 01:45:00,CLUNY,9.186999
2025-10-31 01:50:00,CLUNY,9.014877
2025-10-31 01:55:00,CLUNY,9.191577
2025-10-31 02:00:00,CLUNY,8.919662
2025-10-31 02:05:00,CLUNY,9.196155
2025-10-31 02:10:00,CLUNY,9.143969
2025-10-31 02:15:00,CLUNY,9.286794
2025-10-31 02:20:00,CLUNY,8.925155
2025-10-31 02:25:00,CLUNY,9.215381
2025-10-31 02:30:00,CLUNY,9.048753
2025-10-31 02:35:00,CLUNY,8.991074
2025-10-31 02:40:00,CLUNY,8.938888
2025-10-31 02:45:00,CLUNY,9.239185
2025-10-31 02:50:00,CLUNY,8.905928
2025-10-31 02:55:00,CLUNY,9.262989
2025-10-31 03:00:00,CLUNY,9.329823
2025-10-31 03:05:00,CLUNY,9.334401
2025-10-31 03:10:00,CLUNY,9.349051
2025-10-31 03:15:00,CLUNY,9.310597
2025-10-31 03:20:00,CLUNY,9.325246
2025-10-31 03:25:00,CLUNY,9.267567
2025-10-31 03:30:00,CLUNY,9.343556
2025-10-31 03:35:00,CLUNY,9.353628
2025-10-31 03:40:00,CLUNY,9.291371
2025-10-31 03:45:00,CLUNY,9.349051
2025-10-31 03:50:00,CLUNY,9.329823
2025-10-31 03:55:00,CLUNY,9.282216
2025-10-31 04:00:00,CLUNY,9.253834
2025-10-31 04:05:00,CLUNY,9.334401
2025-10-31 04:10:00,CLUNY,9.338979
2025-10-31 04:15:00,CLUNY,9.338979
2025-10-31 04:20:00,CLUNY,9.30602
2025-10-31 04:25:00,CLUNY,9.358206
2025-10-31 04:30:00,CLUNY,9.353628
2025-10-31 04:35:00,CLUNY,9.325246
2025-10-31 04:40:00,CLUNY,9.301442
2025-10-31 04:45:00,CLUNY,9.295949
2025-10-31 04:50:00,CLUNY,9.334401
2025-10-31 04:55:00,CLUNY,9.391165
2025-10-31 05:00:00,CLUNY,9.349051
2025-10-31 05:05:00,CLUNY,9.295949
2025-10-31 05:10:00,CLUNY,9.358206
2025-10-31 05:15:00,CLUNY,9.291371
2025-10-31 05:20:00,CLUNY,9.334401
2025-10-31 05:25:00,CLUNY,9.334401
2025-10-31 05:30:00,CLUNY,9.325246
2025-10-31 05:35:00,CLUNY,9.329823
2025-10-31 05:40:00,CLUNY,9.310597
2025-10-31 05:45:00,CLUNY,9.319753
2025-10-31 05:50:00,CLUNY,9.325246
2025-10-31 05:55:00,CLUNY,9.391165
2025-10-31 06:00:00,CLUNY,9.338979
2025-10-31 06:05:00,CLUNY,9.329823
2025-10-31 06:10:00,CLUNY,9.362783
2025-10-31 06:15:00,CLUNY,9.325246
2025-10-31 06:20:00,CLUNY,9.272144
2025-10-31 06:25:00,CLUNY,9.277637
2025-10-31 06:30:00,CLUNY,9.224537
2025-10-31 06:35:00,CLUNY,9.401236
2025-10-31 06:40:00,CLUNY,9.248341
2025-10-31 06:45:00,CLUNY,9.267567
2025-10-31 06:50:00,CLUNY,9.353628
2025-10-31 06:55:00,CLUNY,9.301442
2025-10-31 07:00:00,CLUNY,9.291371
2025-10-31 07:05:00,CLUNY,9.267567
2025-10-31 07:10:00,CLUNY,9.219959
2025-10-31 07:15:00,CLUNY,9.153124
2025-10-31 07:20:00,CLUNY,9.167773
2025-10-31 07:25:00,CLUNY,9.100939
2025-10-31 07:30:00,CLUNY,9.176929
2025-10-31 07:35:00,CLUNY,9.167773
2025-10-31 07:40:00,CLUNY,9.072556
2025-10-31 07:45:00,CLUNY,8.996567
2025-10-31 07:50:00,CLUNY,9.163196
2025-10-31 07:55:00,CLUNY,9.282216
2025-10-31 08:00:00,CLUNY,9.30602
2025-10-31 08:05:00,CLUNY,9.377432
2025-10-31 08:10:00,CLUNY,9.224537
2025-10-31 08:15:00,CLUNY,9.367361
2025-10-31 08:20:00,CLUNY,9.243763
2025-10-31 08:25:00,CLUNY,9.210803
2025-10-31 08:30:00,CLUNY,9.30602
2025-10-31 08:35:00,CLUNY,9.295949
2025-10-31 08:40:00,CLUNY,9.291371
2025-10-31 08:45:00,CLUNY,9.115587
2025-10-31 08:50:00,CLUNY,9.181506
2025-10-31 08:55:00,CLUNY,9.253834
2025-10-31 09:00:00,CLUNY,9.291371
2025-10-31 09:05:00,CLUNY,9.200732
2025-10-31 09:10:00,CLUNY,9.038682
2025-10-31 09:15:00,CLUNY,9.034104
2025-10-31 09:20:00,CLUNY,8.986496
2025-10-31 09:25:00,CLUNY,9.024948
2025-10-31 09:30:00,CLUNY,9.405813
2025-10-31 09:35:00,CLUNY,9.034104
2025-10-31 09:40:00,CLUNY,9.029526
2025-10-31 09:45:00,CLUNY,9.034104
2025-10-31 09:50:00,CLUNY,8.981918
2025-10-31 09:55:00,CLUNY,9.029526
2025-10-31 10:00:00,CLUNY,9.005722
2025-10-31 10:05:00,CLUNY,8.958114
2025-10-31 10:10:00,CLUNY,9.405813
2025-10-31 10:15:00,CLUNY,9.224537
2025-10-31 10:20:00,CLUNY,9.291371
2025-10-31 10:25:00,CLUNY,9.23003
2025-10-31 10:30:00,CLUNY,9.291371
2025-10-31 10:35:00,CLUNY,9.215381
2025-10-31 10:40:00,CLUNY,9.091783
2025-10-31 10:45:00,CLUNY,9.386587
2025-10-31 10:50:00,CLUNY,9.349051
2025-10-31 10:55:00,CLUNY,9.301442
2025-10-31 11:00:00,CLUNY,9.329823
2025-10-31 11:05:00,CLUNY,9.291371
2025-10-31 11:10:00,CLUNY,9.219959
2025-10-31 11:15:00,CLUNY,9.334401
2025-10-31 11:20:00,CLUNY,9.401236
2025-10-31 11:25:00,CLUNY,9.262989
2025-10-31 11:30:00,CLUNY,9.386587
2025-10-31 11:35:00,CLUNY,9.338979
2025-10-31 11:40:00,CLUNY,9.258411
2025-10-31 11:45:00,CLUNY,9.362783
2025-10-31 11:50:00,CLUNY,9.414969
2025-10-31 11:55:00,CLUNY,9.391165
2025-10-31 12:00:00,CLUNY,9.30602
2025-10-31 12:05:00,CLUNY,9.282216
2025-10-31 12:10:00,CLUNY,9.349051
2025-10-31 12:15:00,CLUNY,9.12932
2025-10-31 12:20:00,CLUNY,9.315175
2025-10-31 12:25:00,CLUNY,9.186999
2025-10-31 12:30:00,CLUNY,9.253834
2025-10-31 12:35:00,CLUNY,9.219959
2025-10-31 12:40:00,CLUNY,9.139391
2025-10-31 12:45:00,CLUNY,9.206225
2025-10-31 12:50:00,CLUNY,9.243763
2025-10-31 12:55:00,CLUNY,9.253834
2025-10-31 13:00:00,CLUNY,9.272144
2025-10-31 13:05:00,CLUNY,8.996567
2025-10-31 13:10:00,CLUNY,9.600824
2025-10-31 13:15:00,CLUNY,9.262989
2025-10-31 13:20:00,CLUNY,9.243763
2025-10-31 13:25:00,CLUNY,9.172351
2025-10-31 13:30:00,CLUNY,9.181506
2025-10-31 13:35:00,CLUNY,9.215381
2025-10-31 13:40:00,CLUNY,8.848249
2025-10-31 13:45:00,CLUNY,9.062486
2025-10-31 13:50:00,CLUNY,8.953536
2025-10-31 13:55:00,CLUNY,9.143969
2025-10-31 14:00:00,CLUNY,9.091783
2025-10-31 14:05:00,CLUNY,9.272144
2025-10-31 14:10:00,CLUNY,9.319753
2025-10-31 14:15:00,CLUNY,9.243763
2025-10-31 14:20:00,CLUNY,9.544061
2025-10-31 14:25:00,CLUNY,9.277637
2025-10-31 14:30:00,CLUNY,9.358206
2025-10-31 14:35:00,CLUNY,9.315175
2025-10-31 14:40:00,CLUNY,9.676814
2025-10-31 14:45:00,CLUNY,9.591668
2025-10-31 14:50:00,CLUNY,9.515678
2025-10-31 14:55:00,CLUNY,9.557794
2025-10-31 15:00:00,CLUNY,9.615473
2025-10-31 15:05:00,CLUNY,9.581597
2025-10-31 15:10:00,CLUNY,9.581597
2025-10-31 15:15:00,CLUNY,9.524834
2025-10-31 15:20:00,CLUNY,9.591668
2025-10-31 15:25:00,CLUNY,9.643854
2025-10-31 15:30:00,CLUNY,9.600824
2025-10-31 15:35:00,CLUNY,9.148546
2025-10-31 15:40:00,CLUNY,9.176929
2025-10-31 15:45:00,CLUNY,9.510185
2025-10-31 15:50:00,CLUNY,9.544061
2025-10-31 15:55:00,CLUNY,9.53399
2025-10-31 16:00:00,CLUNY,9.515678
2025-10-31 16:05:00,CLUNY,9.477226
2025-10-31 16:10:00,CLUNY,9.505608
2025-10-31 16:15:00,CLUNY,9.520256
2025-10-31 16:20:00,CLUNY,9.53399
2025-10-31 16:25:00,CLUNY,9.591668
2025-10-31 16:30:00,CLUNY,9.477226
2025-10-31 16:35:00,CLUNY,9.505608
2025-10-31 16:40:00,CLUNY,9.462577
2025-10-31 16:45:00,CLUNY,9.572442
2025-10-31 16:50:00,CLUNY,9.0103
2025-10-31 16:55:00,CLUNY,9.639277
2025-10-31 17:00:00,CLUNY,9.462577
2025-10-31 17:05:00,CLUNY,9.567864
2025-10-31 17:10:00,CLUNY,9.491875
2025-10-31 17:15:00,CLUNY,9.53399
2025-10-31 17:20:00,CLUNY,9.524834
2025-10-31 17:25:00,CLUNY,9.491875
2025-10-31 17:30:00,CLUNY,9.563287
2025-10-31 17:35:00,CLUNY,9.496452
2025-10-31 17:40:00,CLUNY,9.491875
2025-10-31 17:45:00,CLUNY,9.472649
2025-10-31 17:50:00,CLUNY,9.515678
2025-10-31 17:55:00,CLUNY,9.53399
2025-10-31 18:00:00,CLUNY,9.53399
2025-10-31 18:05:00,CLUNY,9.58709
2025-10-31 18:10:00,CLUNY,9.596247
2025-10-31 18:15:00,CLUNY,9.581597
2025-10-31 18:20:00,CLUNY,9.505608
2025-10-31 18:25:00,CLUNY,9.548638
2025-10-31 18:30:00,CLUNY,9.610895
2025-10-31 18:35:00,CLUNY,9.57702
2025-10-31 18:40:00,CLUNY,9.53399
2025-10-31 18:45:00,CLUNY,9.615473
2025-10-31 18:50:00,CLUNY,9.520256
2025-10-31 18:55:00,CLUNY,9.286794
2025-10-31 19:00:00,CLUNY,9.319753
2025-10-31 19:05:00,CLUNY,9.457999
2025-10-31 19:10:00,CLUNY,9.529411
2025-10-31 19:15:00,CLUNY,9.496452
2025-10-31 19:20:00,CLUNY,9.462577
2025-10-31 19:25:00,CLUNY,9.301442
2025-10-31 19:30:00,CLUNY,9.315175
2025-10-31 19:35:00,CLUNY,9.277637
2025-10-31 19:40:00,CLUNY,9.372854
2025-10-31 19:45:00,CLUNY,9.286794
2025-10-31 19:50:00,CLUNY,9.295949
2025-10-31 19:55:00,CLUNY,9.343556
2025-10-31 20:00:00,CLUNY,9.338979
2025-10-31 20:05:00,CLUNY,9.286794
2025-10-31 20:10:00,CLUNY,9.310597
2025-10-31 20:15:00,CLUNY,9.46807
2025-10-31 20:20:00,CLUNY,9.258411
2025-10-31 20:25:00,CLUNY,9.262989
2025-10-31 20:30:00,CLUNY,9.181506
2025-10-31 20:35:00,CLUNY,9.262989
2025-10-31 20:40:00,CLUNY,9.191577
2025-10-31 20:45:00,CLUNY,9.491875
2025-10-31 20:50:00,CLUNY,9.206225
2025-10-31 20:55:00,CLUNY,9.282216
2025-10-31 21:00:00,CLUNY,9.210803
2025-10-31 21:05:00,CLUNY,9.295949
2025-10-31 21:10:00,CLUNY,9.295949
2025-10-31 21:15:00,CLUNY,9.325246
2025-10-31 21:20:00,CLUNY,9.295949
2025-10-31 21:25:00,CLUNY,9.286794
2025-10-31 21:30:00,CLUNY,9.319753
2025-10-31 21:35:00,CLUNY,9.325246
2025-10-31 21:40:00,CLUNY,9.248341
2025-10-31 21:45:00,CLUNY,9.248341
2025-10-31 21:50:00,CLUNY,9.291371
2025-10-31 21:55:00,CLUNY,9.329823
2025-10-31 22:00:00,CLUNY,9.262989
2025-10-31 22:05:00,CLUNY,9.23003
2025-10-31 22:10:00,CLUNY,9.196155
2025-10-31 22:15:00,CLUNY,9.200732
2025-10-31 22:20:00,CLUNY,9.239185
2025-10-31 22:25:00,CLUNY,9.176929
2025-10-31 22:30:00,CLUNY,9.267567
2025-10-31 22:35:00,CLUNY,9.282216
2025-10-31 22:40:00,CLUNY,9.239185
2025-10-31 22:45:00,CLUNY,9.334401
2025-10-31 22:50:00,CLUNY,9.210803
2025-10-31 22:55:00,CLUNY,9.277637
2025-10-31 23:00:00,CLUNY,9.286794
2025-10-31 23:05:00,CLUNY,9.258411
2025-10-31 23:10:00,CLUNY,9.239185
2025-10-31 23:15:00,CLUNY,9.496452
2025-10-31 23:20:00,CLUNY,9.262989
2025-10-31 23:25:00,CLUNY,9.58709
2025-10-31 23:30:00,CLUNY,9.53399
2025-10-31 23:35:00,CLUNY,9.596247
2025-10-31 23:40:00,CLUNY,9.248341
