timestamp,duid,power_hat_MW
2025-10-30 00:00:00,BUTLERSG,6.973394689980786
2025-10-30 00:05:00,BUTLERSG,6.95981378298655
2025-10-30 00:10:00,BUTLERSG,6.950307148090585
2025-10-30 00:15:00,BUTLERSG,6.943652503663409
2025-10-30 00:20:00,BUTLERSG,6.9389942525643855
2025-10-30 00:25:00,BUTLERSG,6.935733476795069
2025-10-30 00:30:00,BUTLERSG,6.933450933756548
2025-10-30 00:35:00,BUTLERSG,6.931853153629583
2025-10-30 00:40:00,BUTLERSG,6.930734707540708
2025-10-30 00:45:00,BUTLERSG,6.929951795278495
2025-10-30 00:50:00,BUTLERSG,6.929403756694946
2025-10-30 00:55:00,BUTLERSG,6.929020129686461
2025-10-30 01:00:00,BUTLERSG,6.928751590780522
2025-10-30 01:05:00,BUTLERSG,6.928563613546365
2025-10-30 01:10:00,BUTLERSG,6.9284320294824555
2025-10-30 01:15:00,BUTLERSG,6.928339920637718
2025-10-30 01:20:00,BUTLERSG,6.9282754444464025
2025-10-30 01:25:00,BUTLERSG,6.928230311112481
2025-10-30 01:30:00,BUTLERSG,6.928198717778736
2025-10-30 01:35:00,BUTLERSG,6.928176602445115
2025-10-30 01:40:00,BUTLERSG,6.92816112171158
2025-10-30 01:45:00,BUTLERSG,6.928150285198106
2025-10-30 01:50:00,BUTLERSG,6.9281426996386735
2025-10-30 01:55:00,BUTLERSG,6.928137389747071
2025-10-30 02:00:00,BUTLERSG,6.928133672822949
2025-10-30 02:05:00,BUTLERSG,6.928131070976064
2025-10-30 02:10:00,BUTLERSG,6.928129249683244
2025-10-30 02:15:00,BUTLERSG,6.9281279747782705
2025-10-30 02:20:00,BUTLERSG,6.928127082344789
2025-10-30 02:25:00,BUTLERSG,6.928126457641351
2025-10-30 02:30:00,BUTLERSG,6.928126020348945
2025-10-30 02:35:00,BUTLERSG,6.928125714244262
2025-10-30 02:40:00,BUTLERSG,6.9281254999709825
2025-10-30 02:45:00,BUTLERSG,6.9281253499796875
2025-10-30 02:50:00,BUTLERSG,6.928125244985781
2025-10-30 02:55:00,BUTLERSG,6.928125171490046
2025-10-30 03:00:00,BUTLERSG,6.928125120043031
2025-10-30 03:05:00,BUTLERSG,6.928125084030121
2025-10-30 03:10:00,BUTLERSG,6.9281250588210845
2025-10-30 03:15:00,BUTLERSG,6.928125041174758
2025-10-30 03:20:00,BUTLERSG,6.92812502882233
2025-10-30 03:25:00,BUTLERSG,6.928125020175631
2025-10-30 03:30:00,BUTLERSG,6.928125014122941
2025-10-30 03:35:00,BUTLERSG,6.928125009886058
2025-10-30 03:40:00,BUTLERSG,6.92812500692024
2025-10-30 03:45:00,BUTLERSG,6.928125004844167
2025-10-30 03:50:00,BUTLERSG,6.9281250033909165
2025-10-30 03:55:00,BUTLERSG,6.928125002373641
2025-10-30 04:00:00,BUTLERSG,6.928125001661549
2025-10-30 04:05:00,BUTLERSG,6.9281250011630835
2025-10-30 04:10:00,BUTLERSG,6.928125000814158
2025-10-30 04:15:00,BUTLERSG,6.92812500056991
2025-10-30 04:20:00,BUTLERSG,6.9281250003989365
2025-10-30 04:25:00,BUTLERSG,6.928125000279255
2025-10-30 04:30:00,BUTLERSG,6.928125000195478
2025-10-30 04:35:00,BUTLERSG,6.928125000136834
2025-10-30 04:40:00,BUTLERSG,6.9281250000957835
2025-10-30 04:45:00,BUTLERSG,6.928125000067048
2025-10-30 04:50:00,BUTLERSG,6.928125000046933
2025-10-30 04:55:00,BUTLERSG,6.9281250000328525
2025-10-30 05:00:00,BUTLERSG,6.928125000022996
2025-10-30 05:05:00,BUTLERSG,6.928125000016097
2025-10-30 05:10:00,BUTLERSG,6.928125000011267
2025-10-30 05:15:00,BUTLERSG,6.928125000007887
2025-10-30 05:20:00,BUTLERSG,6.92812500000552
2025-10-30 05:25:00,BUTLERSG,6.928125000003863
2025-10-30 05:30:00,BUTLERSG,6.928125000002703
2025-10-30 05:35:00,BUTLERSG,6.9281250000018915
2025-10-30 05:40:00,BUTLERSG,6.928125000001323
2025-10-30 05:45:00,BUTLERSG,6.928125000000925
2025-10-30 05:50:00,BUTLERSG,6.928125000000647
2025-10-30 05:55:00,BUTLERSG,6.928125000000453
2025-10-30 06:00:00,BUTLERSG,6.928125000000316
2025-10-30 06:05:00,BUTLERSG,6.928125000000221
2025-10-30 06:10:00,BUTLERSG,6.928125000000154
2025-10-30 06:15:00,BUTLERSG,6.928125000000107
2025-10-30 06:20:00,BUTLERSG,6.928125000000074
2025-10-30 06:25:00,BUTLERSG,6.928125000000051
2025-10-30 06:30:00,BUTLERSG,6.928125000000035
2025-10-30 06:35:00,BUTLERSG,6.928125000000024
2025-10-30 06:40:00,BUTLERSG,6.928125000000016
2025-10-30 06:45:00,BUTLERSG,6.92812500000001
2025-10-30 06:50:00,BUTLERSG,6.928125000000007
2025-10-30 06:55:00,BUTLERSG,6.928125000000004
2025-10-30 07:00:00,BUTLERSG,6.928125000000002
2025-10-30 07:05:00,BUTLERSG,6.928125000000001
2025-10-30 07:10:00,BUTLERSG,6.9281250000000005
2025-10-30 07:15:00,BUTLERSG,6.928125
2025-10-30 07:20:00,BUTLERSG,6.928124999999999
2025-10-30 07:25:00,BUTLERSG,6.928124999999999
2025-10-30 07:30:00,BUTLERSG,6.928124999999999
2025-10-30 07:35:00,BUTLERSG,6.928124999999999
2025-10-30 07:40:00,BUTLERSG,6.928124999999999
2025-10-30 07:45:00,BUTLERSG,6.928124999999999
2025-10-30 07:50:00,BUTLERSG,6.928124999999999
2025-10-30 07:55:00,BUTLERSG,6.928124999999999
2025-10-30 08:00:00,BUTLERSG,6.928124999999999
2025-10-30 08:05:00,BUTLERSG,6.928124999999999
2025-10-30 08:10:00,BUTLERSG,6.928124999999999
2025-10-30 08:15:00,BUTLERSG,6.928124999999999
2025-10-30 08:20:00,BUTLERSG,6.928124999999999
2025-10-30 08:25:00,BUTLERSG,6.928124999999999
2025-10-30 08:30:00,BUTLERSG,6.928124999999999
2025-10-30 08:35:00,BUTLERSG,6.928124999999999
2025-10-30 08:40:00,BUTLERSG,6.928124999999999
2025-10-30 08:45:00,BUTLERSG,6.928124999999999
2025-10-30 08:50:00,BUTLERSG,6.928124999999999
2025-10-30 08:55:00,BUTLERSG,6.928124999999999
2025-10-30 09:00:00,BUTLERSG,6.928124999999999
2025-10-30 09:05:00,BUTLERSG,6.928124999999999
2025-10-30 09:10:00,BUTLERSG,6.928124999999999
2025-10-30 09:15:00,BUTLERSG,6.928124999999999
2025-10-30 09:20:00,BUTLERSG,6.928124999999999
2025-10-30 09:25:00,BUTLERSG,6.928124999999999
2025-10-30 09:30:00,BUTLERSG,6.928124999999999
2025-10-30 09:35:00,BUTLERSG,6.928124999999999
2025-10-30 09:40:00,BUTLERSG,6.928124999999999
2025-10-30 09:45:00,BUTLERSG,6.928124999999999
2025-10-30 09:50:00,BUTLERSG,6.928124999999999
2025-10-30 09:55:00,BUTLERSG,6.928124999999999
2025-10-30 10:00:00,BUTLERSG,6.928124999999999
2025-10-30 10:05:00,BUTLERSG,6.928124999999999
2025-10-30 10:10:00,BUTLERSG,6.928124999999999
2025-10-30 10:15:00,BUTLERSG,6.928124999999999
2025-10-30 10:20:00,BUTLERSG,6.928124999999999
2025-10-30 10:25:00,BUTLERSG,6.928124999999999
2025-10-30 10:30:00,BUTLERSG,6.928124999999999
2025-10-30 10:35:00,BUTLERSG,6.928124999999999
2025-10-30 10:40:00,BUTLERSG,6.928124999999999
2025-10-30 10:45:00,BUTLERSG,6.928124999999999
2025-10-30 10:50:00,BUTLERSG,6.928124999999999
2025-10-30 10:55:00,BUTLERSG,6.928124999999999
2025-10-30 11:00:00,BUTLERSG,6.928124999999999
2025-10-30 11:05:00,BUTLERSG,6.928124999999999
2025-10-30 11:10:00,BUTLERSG,6.928124999999999
2025-10-30 11:15:00,BUTLERSG,6.928124999999999
2025-10-30 11:20:00,BUTLERSG,6.928124999999999
2025-10-30 11:25:00,BUTLERSG,6.928124999999999
2025-10-30 11:30:00,BUTLERSG,6.928124999999999
2025-10-30 11:35:00,BUTLERSG,6.928124999999999
2025-10-30 11:40:00,BUTLERSG,6.928124999999999
2025-10-30 11:45:00,BUTLERSG,6.928124999999999
2025-10-30 11:50:00,BUTLERSG,6.928124999999999
2025-10-30 11:55:00,BUTLERSG,6.928124999999999
2025-10-30 12:00:00,BUTLERSG,6.928124999999999
2025-10-30 12:05:00,BUTLERSG,6.928124999999999
2025-10-30 12:10:00,BUTLERSG,6.928124999999999
2025-10-30 12:15:00,BUTLERSG,6.928124999999999
2025-10-30 12:20:00,BUTLERSG,6.928124999999999
2025-10-30 12:25:00,BUTLERSG,6.928124999999999
2025-10-30 12:30:00,BUTLERSG,6.928124999999999
2025-10-30 12:35:00,BUTLERSG,6.928124999999999
2025-10-30 12:40:00,BUTLERSG,6.928124999999999
2025-10-30 12:45:00,BUTLERSG,6.928124999999999
2025-10-30 12:50:00,BUTLERSG,6.928124999999999
2025-10-30 12:55:00,BUTLERSG,6.928124999999999
2025-10-30 13:00:00,BUTLERSG,6.928124999999999
2025-10-30 13:05:00,BUTLERSG,6.928124999999999
2025-10-30 13:10:00,BUTLERSG,6.928124999999999
2025-10-30 13:15:00,BUTLERSG,6.928124999999999
2025-10-30 13:20:00,BUTLERSG,6.928124999999999
2025-10-30 13:25:00,BUTLERSG,6.928124999999999
2025-10-30 13:30:00,BUTLERSG,6.928124999999999
2025-10-30 13:35:00,BUTLERSG,6.928124999999999
2025-10-30 13:40:00,BUTLERSG,6.928124999999999
2025-10-30 13:45:00,BUTLERSG,6.928124999999999
2025-10-30 13:50:00,BUTLERSG,6.928124999999999
2025-10-30 13:55:00,BUTLERSG,6.928124999999999
2025-10-30 14:00:00,BUTLERSG,6.928124999999999
2025-10-30 14:05:00,BUTLERSG,6.928124999999999
2025-10-30 14:10:00,BUTLERSG,6.928124999999999
2025-10-30 14:15:00,BUTLERSG,6.928124999999999
2025-10-30 14:20:00,BUTLERSG,6.928124999999999
2025-10-30 14:25:00,BUTLERSG,6.928124999999999
2025-10-30 14:30:00,BUTLERSG,6.928124999999999
2025-10-30 14:35:00,BUTLERSG,6.928124999999999
2025-10-30 14:40:00,BUTLERSG,6.928124999999999
2025-10-30 14:45:00,BUTLERSG,6.928124999999999
2025-10-30 14:50:00,BUTLERSG,6.928124999999999
2025-10-30 14:55:00,BUTLERSG,6.928124999999999
2025-10-30 15:00:00,BUTLERSG,6.928124999999999
2025-10-30 15:05:00,BUTLERSG,6.928124999999999
2025-10-30 15:10:00,BUTLERSG,6.928124999999999
2025-10-30 15:15:00,BUTLERSG,6.928124999999999
2025-10-30 15:20:00,BUTLERSG,6.928124999999999
2025-10-30 15:25:00,BUTLERSG,6.928124999999999
2025-10-30 15:30:00,BUTLERSG,6.928124999999999
2025-10-30 15:35:00,BUTLERSG,6.928124999999999
2025-10-30 15:40:00,BUTLERSG,6.928124999999999
2025-10-30 15:45:00,BUTLERSG,6.928124999999999
2025-10-30 15:50:00,BUTLERSG,6.928124999999999
2025-10-30 15:55:00,BUTLERSG,6.928124999999999
2025-10-30 16:00:00,BUTLERSG,6.928124999999999
2025-10-30 16:05:00,BUTLERSG,6.928124999999999
2025-10-30 16:10:00,BUTLERSG,6.928124999999999
2025-10-30 16:15:00,BUTLERSG,6.928124999999999
2025-10-30 16:20:00,BUTLERSG,6.928124999999999
2025-10-30 16:25:00,BUTLERSG,6.928124999999999
2025-10-30 16:30:00,BUTLERSG,6.928124999999999
2025-10-30 16:35:00,BUTLERSG,6.928124999999999
2025-10-30 16:40:00,BUTLERSG,6.928124999999999
2025-10-30 16:45:00,BUTLERSG,6.928124999999999
2025-10-30 16:50:00,BUTLERSG,6.928124999999999
2025-10-30 16:55:00,BUTLERSG,6.928124999999999
2025-10-30 17:00:00,BUTLERSG,6.928124999999999
2025-10-30 17:05:00,BUTLERSG,6.928124999999999
